job_title,salary_usd,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,job_demand_period,skill_AWS,skill_Azure,skill_Computer Vision,skill_Data Visualization,skill_Deep Learning,skill_Docker,skill_GCP,skill_Git,skill_Hadoop,skill_Java,skill_Kubernetes,skill_Linux,skill_MLOps,skill_Mathematics,skill_NLP,skill_PyTorch,skill_Python,skill_R,skill_SQL,skill_Scala,skill_Spark,skill_Statistics,skill_Tableau,skill_TensorFlow,high_paying
AI Specialist,95991.0,Entry-level,Freelance,Norway,Medium,Norway,50,Bachelor,0,Government,2024-09-22,2024-11-02,2046,0.7000000000000002,Machine Intelligence Group,41,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
AI Scientist,108415.8,Mid-level,Part-time,Netherlands,Small,Netherlands,50,Bachelor,4,Media,2024-12-11,2025-01-04,1440,0.41999999999999993,Algorithmic Solutions,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Data Analyst,308706.0,Executive,Full-time,Norway,Large,Norway,0,Master,18,Retail,2024-10-29,2025-01-05,1748,0.40000000000000013,Algorithmic Solutions,68,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AI Scientist,72555.0,Senior,Full-time,Japan,Medium,Japan,100,Associate,5,Consulting,2024-11-15,2025-01-26,762,0.7000000000000002,Cognitive Computing,72,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
AI Engineer,91928.0,Entry-level,Full-time,Sweden,Large,Sweden,0,Bachelor,1,Retail,2024-11-01,2024-12-07,1059,0.74,Autonomous Tech,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
AI Engineer,63544.0,Entry-level,Full-time,Ireland,Large,United States,50,Associate,1,Technology,2024-03-06,2024-04-05,1638,0.74,Autonomous Tech,30,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
AI Specialist,76677.0,Senior,Full-time,Austria,Medium,Austria,50,Master,7,Consulting,2025-02-26,2025-03-14,1010,0.41999999999999993,Cognitive Computing,16,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AI Scientist,89933.78,Mid-level,Part-time,United Kingdom,Small,South Korea,50,Master,3,Healthcare,2024-05-26,2024-07-29,2490,0.14000000000000012,Neural Networks Co,64,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AI Manager,68019.0,Entry-level,Full-time,Sweden,Medium,Austria,0,Bachelor,1,Technology,2024-07-05,2024-09-14,2084,0.14000000000000012,Quantum Computing Inc,71,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
AI Engineer,86137.0,Senior,Contract,China,Medium,China,50,Master,5,Retail,2024-06-24,2024-08-29,575,0.3600000000000001,Quantum Computing Inc,66,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
AI Scientist,169778.0,Executive,Full-time,Singapore,Small,Germany,0,Doctorate,13,Retail,2024-04-28,2024-07-09,618,0.7800000000000002,Autonomous Tech,72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
AI Manager,94557.0,Senior,Part-time,Ireland,Large,Ireland,100,Bachelor,5,Energy,2024-04-23,2024-05-18,594,0.8800000000000001,Algorithmic Solutions,25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Data Scientist,97932.24,Mid-level,Freelance,France,Small,China,50,Bachelor,2,Real Estate,2024-03-09,2024-04-01,1996,0.52,Predictive Systems,23,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
AI Manager,43668.0,Entry-level,Full-time,India,Small,India,50,Associate,1,Education,2024-05-25,2024-06-10,1015,0.11999999999999988,Quantum Computing Inc,16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
AI Engineer,205255.08000000002,Executive,Freelance,France,Medium,France,100,Bachelor,15,Transportation,2024-09-07,2024-10-01,2257,0.6200000000000001,Quantum Computing Inc,24,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
AI Engineer,244334.0,Executive,Freelance,Switzerland,Medium,Ireland,100,Doctorate,17,Media,2024-06-17,2024-08-19,823,0.3600000000000001,AI Innovations,63,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
AI Engineer,107044.20000000001,Mid-level,Full-time,Germany,Small,Germany,0,Doctorate,4,Real Estate,2024-04-26,2024-05-10,1990,0.8,DeepTech Ventures,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
AI Specialist,164229.0,Executive,Full-time,Canada,Large,Canada,50,Associate,17,Technology,2025-01-24,2025-02-07,1603,0.9199999999999999,Neural Networks Co,14,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
Data Analyst,215745.0,Executive,Freelance,Switzerland,Medium,Canada,100,Bachelor,18,Government,2024-11-10,2024-12-23,2277,0.41999999999999993,TechCorp Inc,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
AI Specialist,75793.32,Entry-level,Part-time,Netherlands,Large,India,100,Doctorate,1,Finance,2025-01-03,2025-02-10,1965,1.0,Cloud AI Solutions,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
AI Engineer,182282.0,Senior,Contract,Switzerland,Small,Denmark,50,Bachelor,6,Automotive,2024-01-31,2024-03-29,1397,0.14000000000000012,Algorithmic Solutions,58,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
AI Manager,145087.34,Senior,Part-time,United Kingdom,Small,United Kingdom,0,Doctorate,8,Finance,2024-08-28,2024-09-19,652,0.21999999999999997,DeepTech Ventures,22,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
AI Engineer,40934.0,Entry-level,Contract,Ireland,Medium,Ireland,50,Bachelor,0,Automotive,2024-06-26,2024-07-23,1357,0.18000000000000016,Future Systems,27,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
AI Specialist,73307.0,Senior,Part-time,Ireland,Small,Sweden,100,Associate,6,Manufacturing,2024-03-10,2024-05-13,979,0.3800000000000001,Smart Analytics,64,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AI Manager,197381.0,Executive,Freelance,Ireland,Large,South Korea,100,Associate,11,Manufacturing,2024-09-05,2024-10-02,929,0.06000000000000005,Autonomous Tech,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1
AI Specialist,132511.0,Executive,Freelance,India,Small,India,0,Master,15,Healthcare,2024-09-17,2024-10-06,2148,0.72,Quantum Computing Inc,19,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
AI Engineer,99209.0,Senior,Full-time,China,Medium,China,100,Bachelor,8,Government,2024-03-06,2024-05-03,790,0.94,Quantum Computing Inc,58,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
AI Engineer,123831.0,Senior,Part-time,Israel,Large,Israel,50,Doctorate,7,Retail,2025-01-16,2025-03-05,616,0.8399999999999999,Quantum Computing Inc,48,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
AI Scientist,133611.0,Executive,Part-time,Ireland,Medium,Ireland,0,Master,11,Healthcare,2024-11-12,2025-01-09,1823,0.14000000000000012,Cognitive Computing,58,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AI Engineer,87776.0,Entry-level,Full-time,Switzerland,Small,South Korea,100,Bachelor,1,Finance,2024-07-14,2024-08-06,1938,0.20000000000000018,Future Systems,23,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
AI Specialist,70045.56,Entry-level,Contract,Germany,Medium,India,50,Associate,1,Technology,2025-03-05,2025-05-05,1453,0.28000000000000025,Neural Networks Co,61,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,216975.24000000002,Executive,Full-time,France,Large,United States,0,Master,10,Energy,2025-04-17,2025-06-02,540,0.28000000000000025,Machine Intelligence Group,46,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
AI Engineer,100012.0,Senior,Freelance,Canada,Small,Israel,0,Associate,7,Energy,2024-01-26,2024-02-13,1561,0.74,Algorithmic Solutions,18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
Data Analyst,69033.0,Mid-level,Contract,Japan,Large,Norway,50,Bachelor,2,Government,2024-10-05,2024-11-25,535,0.020000000000000018,DataVision Ltd,51,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
AI Engineer,84164.0,Senior,Freelance,Japan,Large,Japan,100,Associate,7,Telecommunications,2024-03-03,2024-05-06,2209,0.56,Advanced Robotics,64,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
AI Engineer,58911.0,Mid-level,Full-time,Finland,Small,Finland,100,Associate,2,Manufacturing,2024-10-22,2024-11-14,797,0.44000000000000017,AI Innovations,23,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
AI Engineer,51367.0,Entry-level,Full-time,Australia,Medium,Australia,50,Bachelor,1,Consulting,2024-05-10,2024-07-07,1074,0.52,Neural Networks Co,58,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AI Manager,96305.0,Senior,Full-time,Ireland,Medium,South Korea,50,Master,6,Finance,2024-03-22,2024-05-30,1592,0.56,Neural Networks Co,69,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
AI Engineer,106796.0,Senior,Full-time,Sweden,Small,South Korea,0,Doctorate,9,Energy,2024-07-29,2024-10-03,1593,0.9800000000000002,AI Innovations,66,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
AI Specialist,78997.0,Entry-level,Part-time,Norway,Small,Canada,50,Doctorate,0,Education,2024-12-26,2025-01-26,1638,0.40000000000000013,Predictive Systems,31,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
AI Engineer,94628.0,Senior,Part-time,Austria,Medium,Austria,100,Bachelor,9,Technology,2024-09-12,2024-10-15,1880,0.20000000000000018,Autonomous Tech,33,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
AI Manager,86545.0,Entry-level,Part-time,Switzerland,Large,Switzerland,50,Doctorate,1,Telecommunications,2025-04-09,2025-06-11,1505,0.20000000000000018,Neural Networks Co,63,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
AI Engineer,120794.0,Mid-level,Contract,Norway,Small,Norway,100,Bachelor,4,Media,2024-05-10,2024-07-18,1790,0.06000000000000005,Predictive Systems,69,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
AI Engineer,80020.0,Senior,Part-time,Japan,Medium,Japan,50,Master,8,Media,2024-01-29,2024-03-06,1574,0.6600000000000001,Future Systems,37,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AI Engineer,159002.73,Senior,Part-time,United Kingdom,Large,Sweden,100,Master,9,Healthcare,2024-08-20,2024-09-26,1285,0.45999999999999996,Predictive Systems,37,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AI Engineer,133865.0,Senior,Part-time,Norway,Medium,Norway,0,Doctorate,8,Manufacturing,2025-02-10,2025-04-23,1021,0.56,DeepTech Ventures,72,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
AI Specialist,84018.12,Entry-level,Full-time,United Kingdom,Small,United Kingdom,0,Associate,1,Government,2024-02-05,2024-03-05,1991,0.8,Cognitive Computing,29,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI Specialist,113010.0,Mid-level,Freelance,Canada,Large,Canada,0,Master,2,Finance,2024-10-16,2024-11-21,2419,0.6000000000000001,Digital Transformation LLC,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
AI Engineer,281872.69,Executive,Full-time,United Kingdom,Medium,United Kingdom,50,Doctorate,15,Real Estate,2024-10-03,2024-10-28,2087,0.10000000000000009,Algorithmic Solutions,25,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Data Scientist,55748.0,Entry-level,Full-time,Finland,Large,Finland,50,Master,1,Finance,2024-03-14,2024-05-23,1293,0.10000000000000009,Smart Analytics,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
AI Engineer,101396.0,Mid-level,Full-time,Australia,Large,Australia,100,Doctorate,4,Retail,2025-01-22,2025-03-10,2055,0.5800000000000001,Predictive Systems,47,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AI Engineer,92073.0,Senior,Freelance,South Korea,Small,China,50,Bachelor,6,Telecommunications,2025-01-09,2025-02-11,531,0.020000000000000018,Predictive Systems,33,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Data Engineer,42538.0,Entry-level,Contract,South Korea,Large,South Korea,50,Bachelor,0,Automotive,2024-11-29,2024-12-20,983,0.8600000000000003,Digital Transformation LLC,21,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
AI Engineer,156979.08000000002,Executive,Part-time,Germany,Small,Germany,0,Doctorate,11,Consulting,2025-03-31,2025-06-07,2242,0.8800000000000001,DataVision Ltd,68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
Data Scientist,135839.0,Senior,Full-time,Sweden,Small,Sweden,0,Doctorate,8,Telecommunications,2024-06-03,2024-07-13,958,0.41999999999999993,Algorithmic Solutions,40,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
AI Engineer,86044.0,Senior,Contract,India,Small,South Korea,0,Associate,6,Transportation,2025-04-30,2025-05-21,2041,0.9800000000000002,Digital Transformation LLC,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
AI Engineer,49748.0,Mid-level,Contract,India,Small,India,0,Associate,2,Technology,2024-10-03,2024-12-13,1652,0.8,Algorithmic Solutions,71,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
AI Specialist,48467.0,Entry-level,Freelance,Israel,Large,Israel,50,Master,0,Transportation,2024-09-18,2024-10-10,2054,0.6800000000000002,TechCorp Inc,22,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Data Scientist,113962.0,Senior,Full-time,Canada,Small,Canada,0,Bachelor,7,Finance,2025-04-23,2025-05-28,1637,0.30000000000000004,Cloud AI Solutions,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
AI Engineer,42619.0,Entry-level,Part-time,Ireland,Small,Ireland,100,Master,0,Technology,2024-01-25,2024-03-12,2415,0.8,DataVision Ltd,47,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
AI Engineer,45111.0,Entry-level,Full-time,China,Large,China,100,Associate,1,Finance,2025-03-11,2025-04-08,1988,0.6000000000000001,Cloud AI Solutions,28,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
AI Specialist,113326.0,Executive,Full-time,China,Small,China,100,Master,18,Healthcare,2024-08-02,2024-09-14,1128,0.08000000000000007,Cognitive Computing,43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
AI Manager,318069.0,Executive,Contract,Denmark,Medium,Austria,100,Bachelor,19,Energy,2024-11-01,2024-11-30,703,0.9600000000000002,Advanced Robotics,29,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
AI Specialist,176768.0,Executive,Contract,Denmark,Medium,Denmark,0,Associate,13,Consulting,2024-02-06,2024-03-01,692,0.5,Advanced Robotics,24,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AI Manager,296701.0,Executive,Contract,Norway,Medium,Norway,100,Bachelor,11,Healthcare,2024-04-23,2024-05-25,675,0.44000000000000017,Advanced Robotics,32,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
AI Engineer,97351.0,Senior,Contract,Finland,Large,Finland,0,Associate,7,Manufacturing,2024-10-28,2024-12-27,1604,0.0,Digital Transformation LLC,60,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
AI Engineer,74173.32,Entry-level,Full-time,Netherlands,Small,Netherlands,0,Doctorate,1,Automotive,2024-04-25,2024-06-16,696,0.32000000000000006,Machine Intelligence Group,52,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Data Engineer,113896.0,Senior,Freelance,Ireland,Large,Ireland,0,Doctorate,5,Technology,2025-02-07,2025-02-21,1131,0.3400000000000001,Digital Transformation LLC,14,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
AI Specialist,236250.48,Senior,Part-time,United Kingdom,Large,United Kingdom,50,Bachelor,7,Consulting,2024-07-02,2024-08-12,2049,0.3400000000000001,Predictive Systems,41,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
AI Engineer,295104.0,Executive,Contract,Switzerland,Medium,India,100,Bachelor,18,Manufacturing,2024-04-25,2024-06-10,857,0.94,Cognitive Computing,46,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AI Engineer,132942.0,Mid-level,Freelance,Singapore,Large,Sweden,100,Bachelor,3,Manufacturing,2025-01-12,2025-03-02,1164,0.6200000000000001,Quantum Computing Inc,49,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
AI Specialist,192117.0,Senior,Contract,Norway,Large,Norway,50,Associate,8,Real Estate,2024-02-24,2024-04-19,770,0.72,AI Innovations,55,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
AI Specialist,138119.04,Senior,Full-time,Germany,Large,Germany,100,Associate,6,Manufacturing,2024-02-22,2024-05-05,2371,0.44000000000000017,Predictive Systems,73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
AI Engineer,68707.0,Mid-level,Freelance,Japan,Small,Japan,50,Associate,2,Education,2024-10-23,2024-11-10,1909,0.8399999999999999,Smart Analytics,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AI Engineer,222480.00000000003,Executive,Contract,Netherlands,Medium,Netherlands,0,Doctorate,10,Telecommunications,2024-12-15,2025-01-24,1691,0.5800000000000001,TechCorp Inc,40,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
AI Engineer,44413.0,Entry-level,Part-time,China,Medium,China,100,Bachelor,0,Real Estate,2025-04-05,2025-04-27,1761,0.40000000000000013,Algorithmic Solutions,22,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AI Engineer,146531.0,Senior,Full-time,United States,Small,United States,0,Bachelor,6,Automotive,2025-01-18,2025-02-02,1629,0.6000000000000001,Cloud AI Solutions,15,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
AI Engineer,161847.0,Senior,Contract,Canada,Large,Australia,100,Master,6,Manufacturing,2024-08-21,2024-09-09,1761,0.5,Cloud AI Solutions,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
AI Scientist,130312.0,Executive,Full-time,Japan,Medium,Japan,100,Doctorate,17,Retail,2024-04-08,2024-05-16,2143,0.6800000000000002,Digital Transformation LLC,38,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
AI Manager,82994.0,Entry-level,Part-time,Switzerland,Medium,Switzerland,100,Doctorate,1,Healthcare,2025-03-13,2025-05-15,1878,0.94,Digital Transformation LLC,63,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
AI Specialist,98817.0,Senior,Freelance,Australia,Small,Australia,0,Master,7,Real Estate,2024-06-25,2024-09-05,1040,0.6800000000000002,Neural Networks Co,72,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
AI Manager,98512.20000000001,Entry-level,Full-time,Germany,Large,Germany,0,Doctorate,0,Healthcare,2024-03-17,2024-05-26,2085,0.21999999999999997,Advanced Robotics,70,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AI Manager,93562.0,Mid-level,Freelance,Singapore,Large,Singapore,100,Master,2,Energy,2024-08-08,2024-10-20,548,0.44000000000000017,Machine Intelligence Group,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
AI Scientist,98732.34,Mid-level,Freelance,United Kingdom,Small,United Kingdom,100,Master,2,Automotive,2024-02-12,2024-03-18,1797,0.8,AI Innovations,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
AI Scientist,140306.04,Senior,Part-time,Netherlands,Small,Netherlands,0,Associate,5,Telecommunications,2024-12-26,2025-02-26,507,0.74,Cognitive Computing,62,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
AI Specialist,146369.0,Senior,Part-time,Australia,Medium,Australia,50,Master,8,Consulting,2024-11-24,2025-01-22,2446,0.6800000000000002,Autonomous Tech,59,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
AI Engineer,52050.0,Entry-level,Contract,Canada,Medium,Canada,50,Bachelor,1,Finance,2024-03-04,2024-04-28,1802,0.44000000000000017,Smart Analytics,55,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
AI Engineer,102212.14,Mid-level,Freelance,United Kingdom,Medium,United Kingdom,50,Bachelor,2,Retail,2025-04-16,2025-06-03,1004,0.18000000000000016,AI Innovations,48,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
AI Engineer,54119.880000000005,Entry-level,Contract,Germany,Small,Germany,0,Associate,1,Manufacturing,2025-01-19,2025-03-18,758,0.3600000000000001,Cloud AI Solutions,58,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AI Specialist,168007.0,Senior,Contract,Denmark,Small,Denmark,0,Bachelor,9,Manufacturing,2025-01-26,2025-03-18,2337,0.30000000000000004,Cloud AI Solutions,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
AI Engineer,148874.0,Executive,Part-time,Austria,Large,Austria,0,Doctorate,18,Retail,2024-12-27,2025-01-23,1115,0.4800000000000002,AI Innovations,27,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
Senior Data Scientist,125520.0,Executive,Part-time,Japan,Large,Japan,0,Bachelor,13,Retail,2024-04-03,2024-04-27,1755,0.8,Neural Networks Co,24,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
AI Engineer,117804.24,Mid-level,Part-time,Netherlands,Large,Netherlands,100,Associate,4,Healthcare,2024-01-23,2024-03-01,2337,0.52,Cloud AI Solutions,38,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
AI Engineer,125016.0,Mid-level,Freelance,Norway,Medium,Norway,50,Master,3,Technology,2024-02-11,2024-03-14,2321,0.21999999999999997,AI Innovations,32,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
AI Engineer,113871.96,Senior,Contract,France,Small,India,50,Doctorate,5,Healthcare,2025-03-23,2025-05-12,1882,0.2400000000000002,Cognitive Computing,50,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
AI Specialist,106673.0,Senior,Contract,India,Large,India,0,Associate,8,Energy,2024-02-11,2024-03-22,2358,0.74,DeepTech Ventures,40,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
Data Engineer,79925.0,Senior,Part-time,Austria,Medium,Austria,100,Associate,5,Finance,2024-03-02,2024-03-17,1352,0.6600000000000001,AI Innovations,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
AI Engineer,165167.0,Executive,Contract,Japan,Large,Japan,50,Master,19,Finance,2024-09-30,2024-12-11,1778,0.8600000000000003,Predictive Systems,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
AI Engineer,101625.84000000001,Mid-level,Contract,Netherlands,Large,Netherlands,100,Doctorate,4,Transportation,2024-08-19,2024-10-20,909,0.8,Cloud AI Solutions,62,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AI Engineer,95635.0,Entry-level,Part-time,Singapore,Large,Singapore,100,Master,1,Media,2024-10-09,2024-12-02,784,0.08000000000000007,Digital Transformation LLC,54,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Data Engineer,129595.0,Senior,Part-time,Sweden,Medium,Sweden,50,Master,9,Technology,2024-07-28,2024-09-24,1920,0.94,Autonomous Tech,58,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Data Scientist,127926.0,Executive,Contract,Canada,Small,Canada,100,Doctorate,19,Government,2024-12-02,2025-01-24,2495,0.26,Neural Networks Co,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
Data Engineer,249105.0,Executive,Contract,Switzerland,Large,Germany,50,Doctorate,10,Manufacturing,2024-04-17,2024-06-12,2232,0.9600000000000002,Digital Transformation LLC,56,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
